inquiry_id,report_id,bureau,inquiry_date,creditor_name
2054,556,Equifax,2020-08-15,GEMB/JCP
2055,556,TransUnion,2020-08-09,Ally Financial
2056,556,Equifax,2020-04-29,Citi
2057,556,Experian,2021-03-01,Capital One
2058,557,Experian,2021-07-04,Jefferson Capital
2059,557,TransUnion,2021-07-15,Chase
2060,557,Equifax,2020-08-27,Jefferson Capital
2061,557,Experian,2021-03-29,Cavalry Portfolio
2062,557,Experian,2021-04-22,LVNV Funding
2063,558,Equifax,2021-01-28,Verizon
2064,558,Equifax,2021-10-11,Barclays
2065,558,TransUnion,2020-12-28,Navy Federal
2066,558,Experian,2020-12-20,Rocket Mortgage
2067,558,Experian,2021-05-05,Verizon
2068,558,Equifax,2020-12-31,Navy Federal
2069,558,Experian,2021-07-07,Regions Bank
2070,558,TransUnion,2021-07-26,Navient
2071,558,Experian,2021-09-09,HSBC
2072,559,Experian,2020-01-03,SoFi
2073,560,TransUnion,2020-05-28,Verizon
2074,561,Equifax,2019-05-07,TD Bank
2075,561,Equifax,2019-11-05,American Express
2076,561,TransUnion,2019-07-04,KeyBank
2077,561,TransUnion,2020-03-18,HSBC
2078,561,Experian,2019-08-13,Navy Federal
2079,561,TransUnion,2020-02-13,Marcus by Goldman
2080,561,Experian,2019-11-07,Ally Financial
2081,562,Experian,2023-01-12,Fifth Third
2082,562,Equifax,2023-01-26,HSBC
2083,562,Equifax,2022-12-31,Portfolio Recovery
2084,563,Equifax,2023-03-13,Ford Motor Credit
2085,563,TransUnion,2023-07-17,Rocket Mortgage
2086,564,Experian,2019-07-18,Capital One
2087,565,TransUnion,2021-08-13,Chase
2088,565,TransUnion,2021-02-16,GTE Southwest
2089,568,Experian,2020-05-12,Discover
2090,569,Experian,2021-08-20,GEMB/JCP
2091,569,Equifax,2020-10-09,GTE Southwest
2092,569,Equifax,2020-10-10,Bank of America
2093,569,TransUnion,2021-03-06,Capital One
2094,569,Equifax,2020-08-28,SoFi
2095,569,Equifax,2021-01-26,HSBC
2096,570,Experian,2021-10-21,Citi
2097,570,TransUnion,2021-12-25,Quicken Loans
2098,570,Equifax,2021-07-26,Wells Fargo
2099,570,TransUnion,2021-06-30,Jefferson Capital
2100,570,Equifax,2021-09-27,GEMB/JCP
2101,570,Experian,2021-09-10,Verizon
2102,571,Experian,2022-05-24,Synchrony
2103,571,Equifax,2022-07-18,Synchrony
2104,571,Equifax,2021-11-29,HSBC
2105,571,TransUnion,2022-02-11,Navy Federal
2106,571,TransUnion,2022-02-19,Pennymac
2107,572,Equifax,2022-10-02,Regions Bank
2108,572,Equifax,2023-06-22,Ally Financial
2109,572,Experian,2023-06-12,Jefferson Capital
2110,572,Experian,2023-05-16,Wells Fargo
2111,573,TransUnion,2022-03-28,Capital One
2112,573,TransUnion,2021-08-13,Cavalry Portfolio
2113,573,TransUnion,2021-08-13,Cavalry Portfolio
2114,573,TransUnion,2021-05-28,USAA
2115,573,TransUnion,2022-04-16,Barclays
2116,573,TransUnion,2022-04-04,KeyBank
2117,573,Equifax,2021-11-04,Wells Fargo
2118,574,TransUnion,2022-05-08,AT&T
2119,574,Equifax,2021-12-17,Quicken Loans
2120,574,TransUnion,2022-02-26,Chase
2121,574,TransUnion,2022-06-08,KeyBank
2122,574,Equifax,2022-04-16,Capital One
2123,575,Equifax,2022-10-13,Quicken Loans
2124,575,Equifax,2022-10-25,Barclays
2125,575,TransUnion,2023-01-04,Verizon
2126,575,TransUnion,2023-02-23,GEMB/JCP
2127,575,Equifax,2023-03-21,Bank of America
2128,575,Experian,2022-09-09,Upgrade
2129,575,TransUnion,2023-03-25,USAA
2130,575,Experian,2023-04-05,LVNV Funding
2131,576,Experian,2020-07-28,Navient
2132,576,Equifax,2020-08-26,American Express
2133,577,Experian,2021-05-25,Toyota Motor Credit
2134,577,TransUnion,2021-10-15,Jefferson Capital
2135,577,Equifax,2021-05-10,American Express
2136,578,Experian,2021-04-11,SoFi
2137,579,Experian,2019-07-15,PNC Bank
2138,579,TransUnion,2019-06-29,Verizon
2139,580,Equifax,2020-07-05,GTE Southwest
2140,581,TransUnion,2020-10-01,KeyBank
2141,581,Equifax,2020-07-19,Midland Credit
2142,581,Experian,2020-02-11,GEMB/JCP
2143,582,Experian,2020-06-19,Midland Credit
2144,582,Experian,2020-06-14,TD Bank
2145,584,TransUnion,2020-05-05,American Express
2146,584,TransUnion,2020-07-05,Capital One
2147,584,Experian,2020-04-11,GEMB/JCP
2148,585,Equifax,2021-09-08,Cavalry Portfolio
2149,585,Equifax,2021-09-08,Cavalry Portfolio
2150,588,Experian,2020-02-16,Navient
2151,588,Equifax,2019-10-15,Synchrony
2152,588,TransUnion,2019-09-03,Citi
2153,588,Equifax,2020-02-23,Fifth Third
2154,588,TransUnion,2020-07-02,Citi
2155,589,Equifax,2020-11-29,Barclays
2156,590,TransUnion,2020-10-26,TD Bank
2157,590,Equifax,2021-02-25,Bank of America
2158,590,TransUnion,2021-06-10,Regions Bank
2159,591,TransUnion,2021-04-18,Portfolio Recovery
2160,591,Experian,2021-05-10,USAA
2161,591,Equifax,2021-04-10,Marcus by Goldman
2162,591,Experian,2020-11-30,Rocket Mortgage
2163,592,Equifax,2022-06-29,Bank of America
2164,592,Experian,2023-02-22,Citi
2165,593,Experian,2022-11-30,Jefferson Capital
2166,593,TransUnion,2023-07-24,Santander
2167,593,TransUnion,2023-07-05,Citi
2168,598,TransUnion,2021-09-24,Marcus by Goldman
2169,598,Equifax,2022-06-01,Bank of America
2170,599,Equifax,2022-10-01,Jefferson Capital
2171,599,Experian,2022-10-24,Pennymac
2172,599,Equifax,2022-05-31,Upgrade
2173,599,Experian,2022-05-20,Upgrade
2174,600,Equifax,2022-07-07,Bank of America
2175,600,Experian,2022-06-03,Rocket Mortgage
2176,601,TransUnion,2023-01-25,LVNV Funding
2177,602,TransUnion,2023-10-18,Citi
2178,602,Equifax,2023-03-23,Midland Credit
2179,603,TransUnion,2023-06-08,GEMB/JCP
2180,603,Experian,2023-05-11,Midland Credit
2181,603,Equifax,2022-11-25,Rocket Mortgage
2182,603,Experian,2023-07-31,Santander
2183,604,Equifax,2020-04-26,Barclays
2184,605,TransUnion,2021-02-06,Rocket Mortgage
2185,605,Experian,2020-08-11,Jefferson Capital
2186,605,Equifax,2021-02-07,Synchrony
2187,606,Equifax,2021-05-25,Cavalry Portfolio
2188,607,Experian,2022-04-03,Navient
2189,607,Experian,2022-05-18,Quicken Loans
2190,607,Equifax,2022-06-22,Marcus by Goldman
2191,608,TransUnion,2023-01-23,Upgrade
2192,609,Equifax,2024-03-01,Midland Credit
2193,609,Experian,2024-02-10,HSBC
2194,611,TransUnion,2022-06-05,Marcus by Goldman
2195,611,Experian,2022-02-10,Quicken Loans
2196,611,Experian,2021-11-07,Marcus by Goldman
2197,611,TransUnion,2022-07-14,Marcus by Goldman
2198,611,TransUnion,2022-07-04,Pennymac
2199,611,Equifax,2022-01-16,Quicken Loans
2200,611,Experian,2022-03-05,Navy Federal
2201,611,Equifax,2022-05-07,Navy Federal
2202,611,TransUnion,2022-07-25,TD Bank
2203,612,Experian,2022-07-25,Rocket Mortgage
2204,612,Equifax,2022-08-18,LendingClub
2205,612,Equifax,2022-10-27,American Express
2206,612,Experian,2022-12-18,Ford Motor Credit
2207,612,TransUnion,2022-04-19,Toyota Motor Credit
2208,612,TransUnion,2022-01-30,Verizon
2209,612,Experian,2022-03-15,Sallie Mae
2210,612,Equifax,2022-06-20,Capital One
2211,612,Equifax,2022-06-02,Ally Financial
2212,612,Equifax,2022-08-22,Fifth Third
2213,612,Equifax,2023-01-20,Sallie Mae
2214,612,Equifax,2022-01-26,HSBC
2215,613,Equifax,2023-01-02,LendingClub
2216,613,Experian,2023-09-01,Ally Financial
2217,613,Experian,2022-11-29,Bank of America
2218,613,Experian,2022-12-26,Sallie Mae
2219,613,Equifax,2023-05-17,Discover
2220,613,Experian,2023-03-08,Capital One
2221,613,TransUnion,2023-06-12,Navient
2222,613,Equifax,2023-03-31,Fifth Third
2223,613,Equifax,2023-03-17,American Express
2224,613,Experian,2023-05-27,Marcus by Goldman
2225,613,Experian,2023-09-10,KeyBank
2226,614,Experian,2023-10-25,GTE Southwest
2227,614,Experian,2023-08-11,Quicken Loans
2228,614,Experian,2023-12-30,GTE Southwest
2229,614,TransUnion,2023-07-10,Bank of America
2230,614,Equifax,2023-06-22,Navy Federal
2231,614,Equifax,2023-06-15,AT&T
2232,614,TransUnion,2023-06-26,LendingClub
2233,614,Equifax,2024-01-02,HSBC
2234,616,TransUnion,2021-11-10,Jefferson Capital
2235,616,Equifax,2021-06-11,Marcus by Goldman
2236,617,Experian,2019-11-30,Ally Financial
2237,618,Experian,2020-11-24,TD Bank
2238,618,TransUnion,2020-10-16,Ford Motor Credit
2239,619,Equifax,2020-11-21,TD Bank
2240,619,TransUnion,2021-04-09,USAA
2241,619,Equifax,2021-03-21,Portfolio Recovery
2242,620,Experian,2021-02-28,GEMB/JCP
2243,620,TransUnion,2021-04-16,GTE Southwest
2244,620,TransUnion,2021-08-18,USAA
2245,620,Equifax,2021-09-08,Cavalry Portfolio
2246,620,Equifax,2021-10-25,Capital One
2247,621,Experian,2022-11-01,Capital One
2248,621,Experian,2023-05-22,KeyBank
2249,621,Experian,2023-04-02,Cavalry Portfolio
2250,623,TransUnion,2023-10-11,Chase
2251,623,TransUnion,2023-10-24,HSBC
2252,623,Experian,2023-07-11,Santander
2253,624,Equifax,2021-12-15,Toyota Motor Credit
2254,625,Equifax,2019-11-01,Cavalry Portfolio
2255,626,Equifax,2020-08-06,Synchrony
2256,626,Equifax,2020-04-24,Toyota Motor Credit
2257,626,TransUnion,2020-03-30,Pennymac
2258,627,TransUnion,2020-08-07,Verizon
2259,628,Equifax,2022-08-21,Sallie Mae
2260,628,Equifax,2023-06-29,Cavalry Portfolio
2261,628,Experian,2023-07-20,GEMB/JCP
2262,628,Equifax,2023-01-12,Capital One
2263,629,Experian,2023-03-24,Citi
2264,629,Experian,2022-12-24,Ford Motor Credit
2265,629,TransUnion,2023-04-06,Pennymac
2266,629,Experian,2023-06-29,Rocket Mortgage
2267,629,Equifax,2023-10-29,Toyota Motor Credit
2268,630,TransUnion,2023-11-10,GTE Southwest
2269,630,TransUnion,2024-02-04,Citi
2270,630,Experian,2023-09-29,Portfolio Recovery
2271,630,Experian,2024-03-13,USAA
2272,630,Equifax,2023-08-10,American Express
2273,631,Equifax,2021-08-04,TD Bank
2274,631,Equifax,2021-08-18,Midland Credit
2275,632,TransUnion,2021-08-11,Bank of America
2276,632,Experian,2021-01-04,Regions Bank
2277,632,Experian,2021-01-04,Regions Bank
2278,633,Equifax,2021-04-21,HSBC
2279,633,TransUnion,2021-02-13,Synchrony
2280,633,Equifax,2021-03-18,Chase
2281,633,Equifax,2021-12-23,Bank of America
2282,633,Equifax,2021-04-21,HSBC
2283,634,Experian,2023-04-21,Truist
2284,634,TransUnion,2022-12-08,Truist
2285,634,TransUnion,2022-11-26,Synchrony
2286,634,Equifax,2022-10-15,Wells Fargo
2287,635,TransUnion,2022-06-17,Cavalry Portfolio
2288,635,Experian,2021-12-02,AT&T
2289,635,TransUnion,2021-09-26,Chase
2290,635,Experian,2022-06-04,AT&T
2291,635,TransUnion,2022-05-04,Navient
2292,636,Equifax,2023-01-26,Quicken Loans
2293,636,Equifax,2022-10-11,Navy Federal
2294,636,Experian,2022-07-19,Discover
2295,636,Experian,2023-01-11,Synchrony
2296,636,Equifax,2022-09-29,AT&T
2297,636,Experian,2022-04-23,Navient
2298,636,TransUnion,2023-02-08,Sallie Mae
2299,637,Experian,2023-03-01,Wells Fargo
2300,637,TransUnion,2023-01-03,Verizon
2301,637,TransUnion,2022-09-18,Cavalry Portfolio
2302,637,TransUnion,2023-06-06,Bank of America
2303,637,TransUnion,2022-11-25,Fifth Third
2304,637,Experian,2023-08-23,TD Bank
2305,637,TransUnion,2022-11-14,Midland Credit
2306,637,Experian,2023-03-14,Upgrade
2307,638,Equifax,2020-09-23,Synchrony
2308,639,TransUnion,2020-12-29,Wells Fargo
2309,639,Equifax,2021-04-21,Navient
2310,639,Experian,2020-10-21,Citi
2311,640,TransUnion,2021-04-30,Marcus by Goldman
2312,640,TransUnion,2021-07-21,USAA
2313,641,Experian,2021-02-21,TD Bank
2314,642,Experian,2021-11-01,KeyBank
2315,642,Experian,2022-03-01,Wells Fargo
2316,642,Experian,2022-08-15,GTE Southwest
2317,642,TransUnion,2022-02-22,Rocket Mortgage
2318,643,Equifax,2022-07-24,Fifth Third
2319,644,TransUnion,2022-02-13,Toyota Motor Credit
2320,644,TransUnion,2022-05-23,American Express
2321,644,Equifax,2021-11-14,Capital One
2322,644,Experian,2022-07-24,American Express
2323,644,TransUnion,2022-10-08,AT&T
2324,644,Equifax,2021-11-14,Bank of America
2325,644,Experian,2022-05-19,Quicken Loans
2326,645,Equifax,2023-04-24,Midland Credit
2327,645,Equifax,2022-11-04,Regions Bank
2328,645,Equifax,2022-08-06,Jefferson Capital
2329,645,Equifax,2022-11-03,Marcus by Goldman
2330,645,Experian,2023-04-27,GEMB/JCP
2331,645,TransUnion,2022-07-13,GEMB/JCP
2332,645,Experian,2022-11-25,Regions Bank
2333,645,Equifax,2023-03-12,Navy Federal
2334,645,Experian,2023-01-10,GTE Southwest
2335,646,Experian,2022-11-16,TD Bank
2336,646,TransUnion,2023-03-14,Citi
2337,646,TransUnion,2023-08-08,Midland Credit
2338,646,TransUnion,2023-09-25,Ally Financial
2339,646,Experian,2023-01-07,Regions Bank
2340,646,TransUnion,2022-11-19,Navy Federal
2341,646,Equifax,2023-07-04,Quicken Loans
2342,646,Experian,2022-12-01,KeyBank
2343,646,TransUnion,2023-01-26,PNC Bank
2344,646,Equifax,2022-12-21,Regions Bank
2345,646,Experian,2023-09-11,GTE Southwest
2346,649,Experian,2019-11-28,Discover
2347,649,Experian,2019-08-22,Wells Fargo
2348,650,Equifax,2020-04-21,HSBC
2349,650,Equifax,2020-04-21,AT&T
2350,651,Equifax,2022-01-21,Pennymac
2351,651,Experian,2021-05-22,PNC Bank
2352,651,Experian,2021-10-27,Midland Credit
2353,651,Equifax,2022-01-30,GEMB/JCP
2354,651,Equifax,2021-07-28,Portfolio Recovery
2355,651,Equifax,2021-06-12,Fifth Third
2356,651,Equifax,2022-03-07,Rocket Mortgage
2357,651,Equifax,2021-08-26,Portfolio Recovery
2358,651,Experian,2021-05-25,TD Bank
2359,651,TransUnion,2022-03-18,Upgrade
2360,651,TransUnion,2021-07-14,Wells Fargo
2361,652,Experian,2023-03-24,TD Bank
2362,652,Experian,2023-03-28,Quicken Loans
2363,652,TransUnion,2023-03-24,Toyota Motor Credit
2364,652,TransUnion,2022-12-08,HSBC
2365,652,TransUnion,2023-04-02,LVNV Funding
2366,653,Experian,2023-08-28,Chase
2367,653,TransUnion,2023-05-08,Bank of America
2368,654,Experian,2023-01-09,Regions Bank
2369,654,Experian,2022-12-11,Jefferson Capital
2370,654,Equifax,2023-04-21,Ford Motor Credit
2371,655,Experian,2023-06-23,Quicken Loans
2372,655,TransUnion,2023-06-16,Pennymac
2373,656,Experian,2024-08-23,Bank of America
2374,656,Equifax,2024-05-30,LendingClub
2375,656,Experian,2023-09-05,GEMB/JCP
2376,656,Experian,2023-09-16,Cavalry Portfolio
2377,656,Experian,2023-12-16,Marcus by Goldman
2378,656,Experian,2023-10-22,USAA
2379,657,Experian,2024-07-16,LendingClub
2380,657,Equifax,2024-02-14,Sallie Mae
2381,657,TransUnion,2023-10-04,Chase
2382,657,TransUnion,2023-12-21,KeyBank
2383,657,Experian,2024-04-22,Discover
2384,657,Experian,2024-06-25,SoFi
2385,659,TransUnion,2020-11-23,Barclays
2386,659,Experian,2020-05-23,Upgrade
2387,660,TransUnion,2022-08-18,LVNV Funding
2388,660,Equifax,2022-05-03,Fifth Third
2389,660,TransUnion,2022-06-17,Capital One
2390,660,TransUnion,2022-05-06,Regions Bank
2391,660,Equifax,2022-09-21,Portfolio Recovery
2392,660,TransUnion,2022-05-20,Santander
2393,660,Equifax,2022-04-02,USAA
2394,660,Equifax,2022-04-23,Wells Fargo
2395,660,TransUnion,2021-12-19,Regions Bank
2396,660,Experian,2022-02-03,Midland Credit
2397,660,Equifax,2022-06-27,Wells Fargo
2398,660,Equifax,2021-10-27,Cavalry Portfolio
2399,661,Experian,2022-12-22,American Express
2400,661,TransUnion,2022-08-10,GEMB/JCP
2401,661,Experian,2022-04-04,Barclays
2402,661,Equifax,2022-03-02,Upgrade
2403,661,TransUnion,2022-05-05,Portfolio Recovery
2404,661,Experian,2022-10-27,Rocket Mortgage
2405,661,Experian,2022-12-22,American Express
2406,661,TransUnion,2022-02-27,TD Bank
2407,661,TransUnion,2022-11-06,Santander
2408,661,Equifax,2022-08-06,PNC Bank
2409,661,TransUnion,2022-10-08,Navy Federal
2410,663,TransUnion,2023-02-14,Ford Motor Credit
2411,663,TransUnion,2023-05-18,KeyBank
2412,664,TransUnion,2024-02-08,HSBC
2413,664,TransUnion,2024-06-02,GEMB/JCP
2414,665,TransUnion,2024-07-02,Pennymac
2415,665,TransUnion,2024-07-02,Pennymac
2416,666,Equifax,2019-11-01,Sallie Mae
2417,667,TransUnion,2020-07-18,Midland Credit
2418,667,Experian,2019-08-28,Quicken Loans
2419,668,TransUnion,2021-01-27,AT&T
2420,668,Equifax,2021-05-05,Santander
2421,670,TransUnion,2022-08-12,AT&T
2422,670,Equifax,2023-01-17,Ford Motor Credit
2423,670,Equifax,2023-04-12,Regions Bank
2424,670,Equifax,2022-12-02,Navient
2425,670,TransUnion,2022-10-07,Wells Fargo
2426,670,Experian,2022-10-05,Pennymac
2427,670,Experian,2022-05-28,Wells Fargo
2428,670,TransUnion,2022-05-15,Chase
2429,670,TransUnion,2022-05-17,Verizon
2430,670,Equifax,2022-05-23,Santander
2431,670,Equifax,2022-07-18,Upgrade
2432,670,Equifax,2022-06-11,Discover
2433,671,Equifax,2023-05-22,Santander
2434,671,Equifax,2023-01-20,Rocket Mortgage
2435,671,Experian,2022-11-21,TD Bank
2436,671,Equifax,2023-05-03,GTE Southwest
2437,671,Equifax,2022-12-03,Pennymac
2438,672,TransUnion,2019-10-06,Midland Credit
2439,672,Experian,2019-10-10,Bank of America
2440,672,Equifax,2020-05-07,Chase
2441,673,Experian,2020-04-24,HSBC
2442,673,Experian,2020-01-10,AT&T
2443,674,Equifax,2020-04-30,Wells Fargo
2444,674,Equifax,2020-06-29,Regions Bank
2445,675,Experian,2021-11-18,Santander
2446,675,TransUnion,2021-05-18,PNC Bank
2447,675,Equifax,2021-08-05,Citi
2448,675,TransUnion,2021-04-03,USAA
2449,675,TransUnion,2021-08-09,LendingClub
2450,675,TransUnion,2021-04-03,USAA
2451,675,Equifax,2021-08-13,Truist
2452,675,Equifax,2021-08-09,American Express
2453,675,TransUnion,2021-02-15,Pennymac
2454,676,Equifax,2021-11-20,American Express
2455,676,Equifax,2022-04-23,Portfolio Recovery
2456,676,TransUnion,2021-06-14,AT&T
2457,676,Experian,2021-12-19,Ally Financial
2458,676,TransUnion,2022-04-30,Regions Bank
2459,676,Equifax,2021-10-16,Chase
2460,676,Experian,2021-07-22,Discover
2461,676,Experian,2022-01-26,TD Bank
2462,676,Equifax,2022-02-13,Ally Financial
2463,676,Equifax,2022-06-01,Capital One
2464,676,TransUnion,2022-01-31,American Express
2465,676,Experian,2021-08-29,SoFi
2466,677,Equifax,2022-04-24,Citi
2467,677,TransUnion,2022-01-27,Wells Fargo
2468,677,TransUnion,2022-05-18,Fifth Third
2469,677,Equifax,2022-04-26,Portfolio Recovery
2470,677,Experian,2022-02-23,Regions Bank
2471,677,Experian,2022-09-05,Fifth Third
2472,677,Experian,2022-04-21,Ally Financial
2473,677,Experian,2022-04-12,Navient
2474,677,TransUnion,2022-05-18,Fifth Third
2475,678,Equifax,2023-04-17,Midland Credit
2476,678,Equifax,2022-10-09,Citi
2477,678,TransUnion,2022-12-05,Marcus by Goldman
2478,678,Experian,2022-09-18,Rocket Mortgage
2479,678,TransUnion,2022-11-22,GTE Southwest
2480,678,TransUnion,2022-11-23,Capital One
2481,678,Equifax,2022-07-08,Chase
2482,678,Experian,2022-09-20,American Express
2483,678,TransUnion,2022-12-13,SoFi
2484,678,TransUnion,2023-03-02,LendingClub
2485,678,Equifax,2023-02-08,Rocket Mortgage
2486,679,Equifax,2021-09-16,HSBC
2487,680,Equifax,2022-01-01,Chase
2488,681,TransUnion,2022-06-27,Wells Fargo
2489,681,Experian,2022-01-24,USAA
2490,681,Experian,2022-05-05,LendingClub
2491,681,Experian,2022-07-05,Toyota Motor Credit
2492,681,Experian,2021-10-23,Barclays
2493,682,Experian,2022-12-08,Verizon
2494,682,Experian,2022-12-08,Verizon
2495,683,TransUnion,2021-05-29,Bank of America
2496,683,Experian,2021-05-05,Fifth Third
2497,683,Experian,2020-12-24,Synchrony
2498,683,TransUnion,2021-09-22,Ford Motor Credit
2499,683,Experian,2021-08-16,TD Bank
2500,683,Experian,2021-02-04,Toyota Motor Credit
2501,683,Equifax,2021-01-04,Pennymac
2502,683,TransUnion,2021-03-11,GEMB/JCP
2503,684,TransUnion,2021-09-15,Pennymac
2504,684,Experian,2021-11-01,Pennymac
2505,684,Experian,2022-03-01,Chase
2506,684,Experian,2022-02-23,Barclays
2507,684,Equifax,2021-06-17,Ford Motor Credit
2508,684,Experian,2021-09-19,Santander
2509,684,Equifax,2022-04-14,Jefferson Capital
2510,684,TransUnion,2021-10-15,Marcus by Goldman
2511,685,TransUnion,2019-11-05,Sallie Mae
2512,685,TransUnion,2019-05-19,Chase
2513,685,TransUnion,2019-09-05,Quicken Loans
2514,686,Experian,2019-12-09,Fifth Third
2515,686,TransUnion,2019-09-21,Ford Motor Credit
2516,686,Equifax,2019-09-17,Verizon
2517,686,TransUnion,2019-09-26,Jefferson Capital
2518,686,TransUnion,2019-08-21,GTE Southwest
2519,687,Experian,2019-12-28,SoFi
2520,687,Experian,2019-12-28,SoFi
2521,687,Equifax,2019-08-14,Barclays
2522,688,Experian,2020-06-25,Navy Federal
2523,689,Equifax,2020-07-14,Quicken Loans
2524,689,Experian,2020-01-25,Midland Credit
2525,689,Equifax,2020-08-23,Rocket Mortgage
2526,689,Equifax,2020-09-02,Bank of America
2527,689,TransUnion,2020-08-17,Ally Financial
2528,689,Equifax,2020-03-28,HSBC
2529,691,Experian,2020-10-24,Rocket Mortgage
2530,691,TransUnion,2020-09-30,Chase
2531,692,Experian,2021-06-07,Bank of America
2532,692,TransUnion,2021-05-25,Discover
2533,692,Equifax,2021-02-22,GEMB/JCP
2534,694,Experian,2020-08-20,Midland Credit
2535,694,Experian,2020-06-27,Ford Motor Credit
2536,694,Equifax,2021-01-02,Jefferson Capital
2537,694,Equifax,2020-12-12,GEMB/JCP
